temperature,humidity,precipitation,flood,risk_level,month,is_monsoon_season,season,year,latitude,longitude,flood_depth_m,weather_type,flood_depth_category,weather_description
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                                          waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1030h   july   vitalez    urma drive            37""    enchanced       of 1620h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                          knee",
27.5,75.0,24.13,1,1,1,0,dry,2025,,,0.4826,,"1030h   july   vitalez    alejandro             19""    enchanced       of 1300h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                          knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1030h   july   vitalez     cipriana             19""    enchanced       of 1300h,",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                              vitalez     waist                           of 1300h,",
27.5,85.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,monsoon,"1030h   july   vitalez                          37""     monsoon","1030h   july   vitalez                          37""     monsoon"
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    san                knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1030h   july               cor v                 19""    enchanced      subsided as",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                               leon st.    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.478566255640917,120.99842714712709,0.2032,,"90                                                               8""    storm crising       2025      14.478566255640917   120.99842714712709",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                               bagong      gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.478867685847364,120.998067524245,0.2032,,"91                                                               8""    storm crising       2025      14.478867685847364    120.998067524245",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                               bagong      gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.47587354387,121.00029865186158,0.2032,,"92                                                               8""    storm crising       2025        14.47587354387     121.00029865186158",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.475105525510514,121.00107394252336,0.2032,,"93                                                               8""    storm crising       2025      14.475105525510514   121.00107394252336",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                       gutter                              of 1330h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.47390597585322,121.00291262749948,0.2032,,"94                                                               8""                        2025      14.47390597585322    121.00291262749948",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             opeña cor.   gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.46949393699516,121.00713363052893,0.2032,,"95                                                               8""   storm crising       2025      14.46949393699516    121.00713363052893",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             dimasalang gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.490862756486042,120.99160002440996,0.2032,,"96                                                               8""   storm crising       2025      14.490862756486042   120.99160002440996",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                          gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.48460607,120.9941289,0.2032,,"97                                                               8""   storm crising       2025         14.48460607          120.9941289",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                               factor     gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.48453176,120.9940733,0.2032,,"98                                                               8""   storm crising       2025         14.48453176          120.9940733",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                   gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.48112178,120.9967255,0.2032,,"99                                                               8""   storm crising       2025         14.48112178          120.9967255",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san      villanueva   gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.481873427205677,120.99623034907894,0.2032,,"100                                                              8""   storm crising       2025      14.481873427205677   120.99623034907894",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                gutter                            of 1300h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.481821724574125,120.99609003600627,0.2032,,"101                                                              8""                       2025      14.481821724574125   120.99609003600627",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                               airport    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.47950542015661,120.99780978811593,0.2032,,"102                                                              8""    storm crising       2025      14.47950542015661    120.99780978811593",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                  moonwal multinational gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.479434295261683,120.99771184281528,0.2032,,"103                                                              8""    storm crising       2025      14.479434295261683   120.99771184281528",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                  moonwal area kenko      waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1111h   july                                    37""    enchanced       of 1740h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                 gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.481873427205677,120.99623034907894,0.2032,,"105                                                              8""    storm crising       2025      14.481873427205677   120.99623034907894",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                          knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1558h   july    vitalez   gotmendoza            19""    enchanced       of 1300h,",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                  moonwal                 waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1558h   july                 rsg                37""    enchanced       of 1310h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                   san          estate   knee                             of 1613h,",
27.5,85.0,24.13,1,1,7,1,wet,2025,,,0.4826,monsoon,"1558h   july                                    19""     monsoon","1558h   july                                    19""     monsoon"
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                               santos       knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1558h   july   sto. niño                          19""    enchanced       of 1705h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                sitio       knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1558h   july   sto. niño                          19""    enchanced       of 1705h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                            knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1558h   july   sto. niño   halik alon             19""    enchanced       of 1705h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san        ave,     gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.474896061573808,121.00090889117097,0.2032,,"112                                                                8""    storm crising       2025      14.474896061573808   121.00090889117097",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                     gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.469303341695102,121.01089722132346,0.2032,,"113                                                                8""    storm crising       2025      14.469303341695102   121.01089722132346",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   san          estate      gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.463491977469097,121.03173244757308,0.2032,,"114                                                                8""    storm crising       2025      14.463491977469097   121.03173244757308",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   san        leonardo      gutter                          of 1730h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.468844930072235,121.02240003183886,0.2032,,"115                                            st.                 8""                        2025      14.468844930072235   121.02240003183886",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   san                  gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.465879333689644,121.0185913728336,0.2032,,"116                                                            8""    storm crising       2025      14.465879333689644   121.0185913728336",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   san                  gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.470736478925781,121.02075180081091,0.2032,,"117                                                            8""    storm crising       2025      14.470736478925781   121.02075180081091",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   san        sunrice   gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.468788294011436,121.00910267728386,0.2032,,"118                                                            8""    storm crising       2025      14.468788294011436   121.00910267728386",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                   san                  knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1558h   july              valley 1            19""    enchanced       of 1730h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                 gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"1616h   july               police             8""     enchanced       of 1830h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"1647h   july            (southbound           8""     enchanced       of 1640h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    san                 knee                            of 1830h,",
27.5,85.0,24.13,1,1,7,1,wet,2025,,,0.4826,monsoon,"1647h   july              valley 2            19""     monsoon","1647h   july              valley 2            19""     monsoon"
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                   san         lower       knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1647h   july                                     19""    enchanced       of 1730h,",
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                   san    san vicenter chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,,,1.143,,"1647h   july                                     45""    enchanced       of 1730h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                   san       creek drive   knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1647h   july                                     19""    enchanced       of 1730h,",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                   bf         purok 2      waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1647h   july                                     37""    enchanced       of 1730h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   don       doña alicia   gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.483387457452364,121.0126652402823,0.2032,,"127                                                               8""    storm crising       2025      14.483387457452364   121.0126652402823",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                               avida (   gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.484501415087102,120.9944582773437,0.2032,,"128                                                               8""    storm crising       2025      14.484501415087102   120.9944582773437",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                              st. peter    gutter                          of 1730h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.482060698919657,120.99694901395598,0.2032,,"129                                                               8""                        2025      14.482060698919657   120.99694901395598",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    don         doña       knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july                                     19""    enchanced       of 1730h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.491806829020357,121.03112678114408,0.2032,,"131                               sun                             8""    storm crising       2025      14.491806829020357   121.03112678114408",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.494654038006438,,0.2032,,"1719h   july                capiral              8""     enchanced       of 1730h,    14.494654038006438",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    san      sav-2 san     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july                                     19""    enchanced       of 1830h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             compound      gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.478867685847364,120.998067524245,0.2032,,"134                                                               8""    storm crising       2025      14.478867685847364    120.998067524245",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                         gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.531591666691334,120.99787414578991,0.2032,,"135                                                               8""    storm crising       2025      14.531591666691334   120.99787414578991",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                           harison cor. gutter                             of 2200h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.533253455811542,120.99652726788071,0.2032,,"136                                                               8""                        2025      14.533253455811542   120.99652726788071",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             lapu lapu     gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.529193908350516,120.995672454241,0.2032,,"137                                                               8""   storm crising       2025      14.529193908350516    120.995672454241",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                               camp.       gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.51692433538826,120.994282407919,0.2032,,"138                                                               8""   storm crising       2025      14.51692433538826     120.994282407919",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.516208531864738,120.99953811025921,0.2032,,"139                                                               8""   storm crising       2025      14.516208531864738   120.99953811025921",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             juan fermin gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.512846706546652,120.99619590871708,0.2032,,"140                                                               8""   storm crising       2025      14.512846706546652   120.99619590871708",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                           knee",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.514389381447666,120.98371846433454,0.2032,,"142                                                               8""   storm crising       2025      14.514389381447666   120.98371846433454",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter                         of 1550h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.509454385373093,120.99488987250898,0.2032,,"143                                                               8""                       2025      14.509454385373093   120.99488987250898",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san                   waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july              back of sm           37""    enchanced       of 0230h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    san       pitong      knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july                                   19""    enchanced       of 1647h,",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san                   waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july              bonifacio            37""    enchanced       of 1745h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    san      kay talise   knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july                                   19""    enchanced       of 1745h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.4975007595259,120.99277311802034,0.2032,,"148                                                             8""    storm crising       2025       14.4975007595259    120.99277311802034",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san                  waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july               sucat               37""    enchanced       of 0720h,",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san                  waist                           of 0720h,",
27.5,85.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,monsoon,"1719h   july            infront of sm          37""     monsoon","1719h   july            infront of sm          37""     monsoon"
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san       bernabe      waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july                                     37""    enchanced       of 0300h,",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san                    waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july                pnhs                 37""    enchanced      subsided as",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san      college (     waist                          subsided as",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july                                     37""    enchanced",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.496970323222882,120.99060033470269,0.2032,,"154                                                               8""    storm crising       2025      14.496970323222882   120.99060033470269",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.489203147867874,120.98859401780386,0.2032,,"155                                                               8""    storm crising       2025      14.489203147867874   120.98859401780386",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    san                knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july               cor v                 19""    enchanced       of 0915h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san      villanueva    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.481873427205677,120.99623034907894,0.2032,,"157                                                               8""    storm crising       2025      14.481873427205677   120.99623034907894",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san                 waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july                depot                37""    enchanced      subsided as",
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                    san                 chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,,,1.143,,"1719h   july            gatchalian 1             45""    enchanced       of 0230h,",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san      santos ave.   waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july                                     37""    enchanced       of 0630h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san        lim         gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.490384328534752,120.98726133542489,0.2032,,"161                                                               8""    storm crising                 14.490384328534752   120.98726133542489",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                    san                waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july            (soundboun               37""    enchanced        24 july",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                    gutter                          of 1830h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.475814931247912,121.0002937839069,0.2032,,"163                                                               8""                        2025      14.475814931247912   121.0002937839069",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.499204411270043,120.99470400520175,0.2032,,"164                                                               8""    storm crising                 14.499204411270043   120.99470400520175",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                                           waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july   sto niño sta. teresa              37""    enchanced        23 july",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                           knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july   sto niño pascor drive             19""    enchanced        24 july",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.502737621912187,120.99425379027034,0.2032,,"167                                                               8""    storm crising                 14.502737621912187   120.99425379027034",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             gomburza      gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.507095803376526,120.9964920933037,0.2032,,"168                                                               8""    storm crising       2025      14.507095803376526   120.9964920933037",
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                                           chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,,,1.143,,"1719h   july   sto niño   compound               45""    enchanced        23 july",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                                           waist                           of 1300h,",
27.5,85.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,monsoon,"1719h   july   sto niño   sitio libjo            37""     monsoon","1719h   july   sto niño   sitio libjo            37""     monsoon"
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                                           chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,,,1.143,,"1719h   july   sto niño    halik alon            45""    enchanced       of 1300h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                           knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july   sto niño j.p rizal st.            19""    enchanced        22 july",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                           gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.498226975544293,121.00406091806398,0.2032,,"173                                                               8""    storm crising                 14.498226975544293   121.00406091806398",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                           knee",
27.5,75.0,24.13,1,1,1,0,dry,2025,,,0.4826,,"1719h   july   vitalez     alejandro             19""    enchanced       of 1300h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                              banana       gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.468809635724792,121.02286236389642,0.2032,,"175                                                               8""    storm crising       2025      14.468809635724792   121.02286236389642",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                                           waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july   vitalez    urman drive            37""    enchanced        22 july",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                                           knee                            of 1100h,",
27.5,85.0,24.13,1,1,7,1,wet,2025,,,0.4826,monsoon,"1719h   july   vitalez     cipriana              19""     monsoon","1719h   july   vitalez     cipriana              19""     monsoon"
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                              vitalez    knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july    vitalez                        19""    enchanced       of 1300h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                              airport    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.492684755208328,121.01840739464016,0.2032,,"179                                                             8""    storm crising                 14.492684755208328   121.01840739464016",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                              vitalez    waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,,,0.9398,,"1719h   july    vitalez                        37""    enchanced       of 1100h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                               gat       knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july    vitalez                        19""    enchanced       of 1100h,",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             blk 2 sto   gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.503858197230143,120.9908283562313,0.2032,,"182                                                             8""    storm crising                 14.503858197230143   120.9908283562313",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                                         gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,120.99441525567238,0.2032,,"183                                                             8""    storm crising       2025                           120.99441525567238",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                             factor      gutter                          of 1100h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.507798174057042,120.99305965380674,0.2032,,"184                                                             8""                        2025      14.507798174057042   120.99305965380674",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                   san      silverio     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1719h   july                                   19""    enchanced       of 1700h,",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                   san      silverio     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,14.470037071088854,121.011991145465,0.4826,,"1719h   july                                   19""    enchanced       of 1700h,    14.470037071088854    121.011991145465",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                   san     greenheight waist",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,14.471927312245462,121.01636088118364,0.9398,,"1719h   july                                   37""    enchanced       of 1700h,    14.471927312245462   121.01636088118364",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   san     sav-2 sto.    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.461711783456419,121.01825760418261,0.2032,,"188                                                             8""    storm crising       2025      14.461711783456419   121.01825760418261",
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                   san                   chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,,,1.143,,"1719h   july             veraville             45""    enchanced       of 2200h,",
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                   san                   chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,14.474439794254856,121.01403194526588,1.143,,"1719h   july            garden city            45""    enchanced       of 1700h,    14.474439794254856   121.01403194526588",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   san                   gutter                          of 1700h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.469305853139588,121.01090606102454,0.2032,,"191                                                             8""                        2025      14.469305853139588   121.01090606102454",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                    san                    gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"192                                                               8""    storm crising       2025",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                    san                    knee",
27.5,75.0,46.989999999999995,1,2,7,1,wet,2025,14.470530267166644,121.00752288077128,0.9398,,"1719h   july              valley 2               37""    enchanced       of 1745h,    14.470530267166644   121.00752288077128",
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                    san     sav-2 san      chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,14.469790137340867,121.00714912387869,1.143,,"1719h   july                                     45""    enchanced       of 1745h,    14.469790137340867   121.00714912387869",
27.5,75.0,75.0,1,2,7,1,wet,2025,,,1.5,,"july 21,                    san     sav-2 san      chest",
27.5,75.0,57.15,1,2,7,1,wet,2025,14.469658100084956,,1.143,,"1719h   july                                     45""    enchanced      subsided as   14.469658100084956",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 21,                   la                      knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,14.499824621226558,,0.4826,,"1719h   july             kapt. tinoy             19""    enchanced       of 1300h,    14.499824621226558",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 21,                   la                      gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,120.99343804471475,0.2032,,"197                                                               8""    storm crising       2025                           120.99343804471475",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 21,                  moonwal                  waist                           of 2200h,",
